18:12:15.932 ERROR    logcat: hd[0]: Syan(4540): ________________ Starting capture ________________ 
18:13:36.014 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:36.019 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:36.020 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:13:36.020 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:36.020 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:13:36.021 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:36.021 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:13:36.021 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:13:36.021 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:13:36.021 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:13:36.021 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:36.021 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:36.021 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:36.021 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:13:36.021 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:36.021 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:13:36.022 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:36.022 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:13:36.022 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:13:36.022 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:36.022 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:36.022 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:13:36.022 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:36.022 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:13:36.023 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:36.023 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:13:36.023 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:13:36.023 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:36.023 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:36.023 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:13:36.023 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:36.023 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:13:36.024 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:36.024 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:13:36.024 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:13:36.024 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:13:36.024 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:13:36.024 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:13:36.024 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:36.024 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:36.029 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar backlightcomp, nVarInst 0
18:13:39.173 ERROR    logcat: hd[0]: Syan(4573): ________________ backlight off ________________ 
18:13:41.828 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:41.828 DEBUG    SMan: hd[0]: CameraBase: In: Command: 00 
18:13:41.828 INFO     SMan: hd[0]: CameraEagleEyeIV: composeBackLightCmd: JCCP EEIV camera got back light change to mode 0
18:13:41.828 INFO     SMan: hd[0]: CameraEagleEyeIV: Send 4 bytes: 83 42 15 0 
18:13:41.828 INFO     SMan: hd[0]: SrcMan: 83 42 15 00 
18:13:41.828 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203B\025\000" } 
18:13:41.828 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:13:41.828 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:13:41.828 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:13:41.828 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203B\025\000" } 
18:13:41.829 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:13:41.829 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:13:41.829 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:41.829 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:41.835 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:41.835 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:13:41.835 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:41.836 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:13:41.836 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:41.836 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:13:41.836 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:13:41.836 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:13:41.836 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:13:41.836 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:41.836 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:41.836 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:41.836 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:13:41.836 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:41.837 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:13:41.837 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:41.837 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:13:41.837 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:13:41.837 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:41.837 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:41.837 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:13:41.837 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:41.838 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:13:41.838 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:41.838 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:13:41.838 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:13:41.838 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:41.838 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:41.838 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:13:41.839 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:41.839 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:13:41.839 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:41.839 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:13:41.839 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:13:41.839 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:13:41.839 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:13:41.839 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:13:41.839 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:41.839 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:41.845 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar backlightcomp, nVarInst 0
18:13:44.535 ERROR    logcat: hd[0]: Syan(4576): ________________ backlight on ________________ 
18:13:47.045 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:47.045 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 
18:13:47.045 INFO     SMan: hd[0]: CameraEagleEyeIV: composeBackLightCmd: JCCP EEIV camera got back light change to mode 1
18:13:47.045 INFO     SMan: hd[0]: CameraEagleEyeIV: Send 4 bytes: 83 42 15 1 
18:13:47.045 INFO     SMan: hd[0]: SrcMan: 83 42 15 01 
18:13:47.045 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203B\025\001" } 
18:13:47.045 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:13:47.045 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:13:47.045 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:13:47.045 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203B\025\001" } 
18:13:47.045 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:13:47.046 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:13:47.046 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:47.046 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:47.052 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:47.052 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:13:47.052 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:47.053 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:13:47.053 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:47.053 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:13:47.053 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:13:47.053 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:13:47.053 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:13:47.053 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:47.053 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:47.053 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:47.053 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:13:47.054 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:47.054 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:13:47.054 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:47.054 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:13:47.054 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:13:47.054 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:47.054 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:47.054 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:13:47.054 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:47.055 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:13:47.055 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:47.055 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:13:47.055 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:13:47.055 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:47.055 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:47.056 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:13:47.056 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:47.056 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:13:47.056 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:47.056 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:13:47.056 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:13:47.056 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:13:47.056 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:13:47.056 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:13:47.056 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:47.056 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:47.061 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar backlightcomp, nVarInst 0
18:13:50.080 ERROR    logcat: hd[0]: Syan(4579): ________________ backlight off ________________ 
18:13:54.604 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:54.604 DEBUG    SMan: hd[0]: CameraBase: In: Command: 00 
18:13:54.604 INFO     SMan: hd[0]: CameraEagleEyeIV: composeBackLightCmd: JCCP EEIV camera got back light change to mode 0
18:13:54.604 INFO     SMan: hd[0]: CameraEagleEyeIV: Send 4 bytes: 83 42 15 0 
18:13:54.604 INFO     SMan: hd[0]: SrcMan: 83 42 15 00 
18:13:54.604 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203B\025\000" } 
18:13:54.604 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:13:54.604 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:13:54.604 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:13:54.604 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203B\025\000" } 
18:13:54.605 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:13:54.605 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:13:54.605 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:54.605 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:54.611 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:54.611 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:13:54.611 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:54.611 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:13:54.612 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:54.612 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:13:54.612 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:13:54.612 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:13:54.612 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:13:54.612 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:54.612 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:54.612 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:54.613 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:13:54.613 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:54.613 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:13:54.613 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:54.613 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:54.614 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:54.614 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:13:54.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:54.614 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:13:54.614 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:13:54.615 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:13:54.615 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:13:54.615 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:13:54.615 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:13:54.615 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:13:54.615 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:13:54.615 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:13:54.615 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:13:54.615 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:13:54.615 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:13:54.622 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar backlightcomp, nVarInst 0
18:14:03.093 ERROR    logcat: hd[0]: Syan(4582): ________________ wb 2300k ________________ 
18:14:04.292 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:14:04.292 DEBUG    SMan: hd[0]: CameraBase: In: Command: 05 
18:14:04.292 INFO     SMan: hd[0]: CameraJCCP: composeWhiteBalanceCmd: JCCP camera got white balance change to mode 5
18:14:04.292 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 42 12 5 
18:14:04.292 INFO     SMan: hd[0]: SrcMan: 83 42 12 05 
18:14:04.292 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203B\022\005" } 
18:14:04.292 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:14:04.292 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:14:04.293 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:14:04.293 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203B\022\005" } 
18:14:04.293 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:14:04.293 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:14:04.293 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:14:04.294 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:14:04.299 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:14:04.300 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:14:04.300 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:14:04.300 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:14:04.301 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:14:04.301 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:14:04.301 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:14:04.301 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
